,Heuristica,Configuração,Média,Desvio Padrão,Tempo médio,K,Base
0,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 350",280.6184998502034,2.5721788239893946,1.015625,3,Iris
1,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 500",282.639037765059,2.3134099657716276,1.015625,3,Iris
2,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 350",282.2635058489807,4.1553908561938275,1.015625,3,Iris
3,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 500",284.56502450153187,2.6355694961992864,1.015625,3,Iris
4,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 350",284.6679003490236,2.473729915513327,1.015625,3,Iris
5,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 500",282.4837283967451,3.6089822527221584,1.015625,3,Iris
6,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 350",280.64756000962075,5.4536201162045685,1.015625,3,Iris
7,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 500",281.742982966034,2.501376635818287,1.015625,3,Iris
8,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 350",281.314317094575,2.9601777169669807,1.015625,3,Iris
9,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 500",281.5608106116157,2.46995640305687,1.015625,3,Iris
10,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 350",281.3490762060045,2.1460247543291406,1.015625,3,Iris
11,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 500",284.1186201489912,2.1888864230808287,1.015625,3,Iris
12,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 350",281.3443957361734,3.312739838813824,1.015625,3,Iris
13,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 500",277.2049096152558,3.9971601483465697,1.015625,3,Iris
14,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 350",283.59210619320936,2.203029304675043,1.015625,3,Iris
15,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 500",282.31937413712365,2.4200923930741425,1.015625,3,Iris
16,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 350",281.9990762076546,4.0088143933300815,1.015625,3,Iris
17,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 500",282.97671668666516,3.8894259121907715,1.015625,3,Iris
0,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.1",286.4627742895434,1.5980429911124228,1.0203125,3,Iris
1,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.2",284.3090612594029,2.1895699503818524,1.0171875,3,Iris
2,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.1",285.9089892391999,2.047162588901569,1.01875,3,Iris
3,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.2",283.1426518969116,2.4146758215203303,1.01875,3,Iris
4,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.1",286.6160207460565,1.2165141408380966,1.015625,3,Iris
5,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.2",284.8230787859837,3.3109491538317863,1.01875,3,Iris
6,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.1",289.24032711309246,0.6135336685126146,1.0328125,3,Iris
7,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.2",288.8136786042703,0.3977642997433854,1.0359375,3,Iris
8,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.1",289.4560806068057,0.6973912781077404,1.0421875,3,Iris
9,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.2",288.1863692016626,0.5795831395923708,1.0328125,3,Iris
10,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.1",289.314789191212,0.7318688683557899,1.0296875,3,Iris
11,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.2",288.80144272341624,1.1050735450538842,1.0390625,3,Iris
12,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.1",289.31925508603865,0.45459348553881734,1.065625,3,Iris
13,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.2",288.74209105508515,0.8752361850394831,1.0625,3,Iris
14,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.1",289.5681511976823,0.546774417524615,1.053125,3,Iris
15,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.2",289.2044115261775,0.5711963251587134,1.053125,3,Iris
16,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.1",289.8966603774618,0.44859692623502245,1.053125,3,Iris
17,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.2",289.5393170801374,0.2918425924320614,1.084375,3,Iris
0,Grasp,"numIter: 20, numBest: 5",290.82019883431246,5.684341886080802e-14,1.0453125,3,Iris
1,Grasp,"numIter: 20, numBest: 10",290.61398496454683,0.032421081399907625,1.0640625,3,Iris
2,Grasp,"numIter: 20, numBest: 15",289.86918978881215,0.20016126449142926,1.059375,3,Iris
3,Grasp,"numIter: 50, numBest: 5",290.82019883431246,5.684341886080802e-14,1.0234375,3,Iris
4,Grasp,"numIter: 50, numBest: 10",290.84255618651986,5.684341886080802e-14,1.0359375,3,Iris
5,Grasp,"numIter: 50, numBest: 15",290.2520484454606,5.684341886080802e-14,1.053125,3,Iris
6,Grasp,"numIter: 100, numBest: 5",290.84032045129914,0.006707205662252137,1.021875,3,Iris
7,Grasp,"numIter: 100, numBest: 10",290.84255618651986,5.684341886080802e-14,1.0609375,3,Iris
8,Grasp,"numIter: 100, numBest: 15",290.2520484454606,5.684341886080802e-14,1.0515625,3,Iris
9,Grasp,"numIter: 200, numBest: 5",290.84255618651986,5.684341886080802e-14,1.0171875,3,Iris
10,Grasp,"numIter: 200, numBest: 10",290.84255618651986,5.684341886080802e-14,1.0375,3,Iris
11,Grasp,"numIter: 200, numBest: 15",290.2520484454606,5.684341886080802e-14,1.05,3,Iris
12,Grasp,"numIter: 350, numBest: 5",290.83808471607847,0.008942940883002848,1.0359375,3,Iris
13,Grasp,"numIter: 350, numBest: 10",290.84255618651986,5.684341886080802e-14,1.05,3,Iris
14,Grasp,"numIter: 350, numBest: 15",290.2520484454606,5.684341886080802e-14,1.0265625,3,Iris
15,Grasp,"numIter: 500, numBest: 5",290.84255618651986,5.684341886080802e-14,1.021875,3,Iris
16,Grasp,"numIter: 500, numBest: 10",290.84255618651986,5.684341886080802e-14,1.0359375,3,Iris
17,Grasp,"numIter: 500, numBest: 15",290.2520484454606,5.684341886080802e-14,1.05625,3,Iris
0,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 350",274.4542372571687,5.806987071200358,1.015625,7,Iris
1,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 500",270.49709445342194,4.016364085957645,1.015625,7,Iris
2,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 350",272.224279966532,6.047110371775315,1.015625,7,Iris
3,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 500",269.14887074301544,4.505068364658159,1.015625,7,Iris
4,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 350",272.36364886746543,6.298949629659009,1.015625,7,Iris
5,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 500",270.97474388468584,6.4691074120621055,1.015625,7,Iris
6,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 350",273.71118893488466,3.6009511697749357,1.015625,7,Iris
7,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 500",274.9802089249148,4.664750342404447,1.015625,7,Iris
8,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 350",272.30250091883096,7.032125947413452,1.015625,7,Iris
9,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 500",267.56082073230914,4.065726351444716,1.015625,7,Iris
10,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 350",273.0326210002565,3.699022639032309,1.015625,7,Iris
11,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 500",269.8839431312038,8.169436564094866,1.015625,7,Iris
12,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 350",273.2607042737847,3.789421094635423,1.015625,7,Iris
13,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 500",269.9508012739278,6.247385541158664,1.015625,7,Iris
14,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 350",272.67670092158914,5.323382634909133,1.015625,7,Iris
15,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 500",274.2104341095304,3.4334882647072176,1.0171875,7,Iris
16,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 350",270.98632487549133,4.662096010978965,1.015625,7,Iris
17,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 500",273.6250458779121,4.159878855427789,1.015625,7,Iris
0,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.1",271.1447030945253,2.7729187746373984,1.0171875,7,Iris
1,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.2",268.3219241556186,2.9189249192447395,1.015625,7,Iris
2,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.1",274.09420812894587,2.0660223334410897,1.015625,7,Iris
3,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.2",269.9706953872962,3.125301316843221,1.021875,7,Iris
4,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.1",274.90868086019714,2.319442976257159,1.015625,7,Iris
5,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.2",271.82468947878255,3.5639558441135457,1.0171875,7,Iris
6,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.1",278.866548926372,1.4603336263043065,1.0390625,7,Iris
7,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.2",278.64518537163565,1.4750199147469425,1.0328125,7,Iris
8,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.1",278.5208860777628,1.0120935402650297,1.0328125,7,Iris
9,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.2",278.7633567530963,1.1722986648146048,1.0375,7,Iris
10,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.1",279.6019736556261,1.257140410958902,1.0375,7,Iris
11,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.2",278.4297402207152,0.873355717323156,1.0421875,7,Iris
12,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.1",279.431441721904,1.195296983393906,1.040625,7,Iris
13,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.2",279.1891165779833,0.7205346153089812,1.059375,7,Iris
14,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.1",280.0351915476898,1.1453324020528528,1.0453125,7,Iris
15,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.2",279.0179787730417,0.837063615288952,1.05,7,Iris
16,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.1",279.8540438565603,1.4033156354002074,1.05625,7,Iris
17,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.2",278.5419111139821,1.1640684987707912,1.0515625,7,Iris
0,Grasp,"numIter: 20, numBest: 5",277.8993446159527,0.14126306453522341,1.0484375,7,Iris
1,Grasp,"numIter: 20, numBest: 10",278.8084206210642,0.10601653164439426,1.0609375,7,Iris
2,Grasp,"numIter: 20, numBest: 15",278.6832143245042,0.4581734552247487,1.05625,7,Iris
3,Grasp,"numIter: 50, numBest: 5",278.9111905725719,0.39187015552378984,1.034375,7,Iris
4,Grasp,"numIter: 50, numBest: 10",280.07230951550275,0.4691188212978744,1.028125,7,Iris
5,Grasp,"numIter: 50, numBest: 15",280.29409936793434,0.0,1.053125,7,Iris
6,Grasp,"numIter: 100, numBest: 5",280.2226945773006,0.35304471424217676,1.0375,7,Iris
7,Grasp,"numIter: 100, numBest: 10",280.29409936793434,0.0,1.0390625,7,Iris
8,Grasp,"numIter: 100, numBest: 15",280.29409936793434,0.0,1.0578125,7,Iris
9,Grasp,"numIter: 200, numBest: 5",280.1315321484563,0.5335149909942488,1.0375,7,Iris
10,Grasp,"numIter: 200, numBest: 10",280.29409936793434,0.0,1.040625,7,Iris
11,Grasp,"numIter: 200, numBest: 15",280.29409936793434,0.0,1.05,7,Iris
12,Grasp,"numIter: 350, numBest: 5",280.21545632388586,0.509171555797479,1.0296875,7,Iris
13,Grasp,"numIter: 350, numBest: 10",280.29409936793434,0.0,1.0328125,7,Iris
14,Grasp,"numIter: 350, numBest: 15",280.29409936793434,0.0,1.0453125,7,Iris
15,Grasp,"numIter: 500, numBest: 5",280.4513621869659,0.0,1.025,7,Iris
16,Grasp,"numIter: 500, numBest: 10",280.29409936793434,0.0,1.0625,7,Iris
17,Grasp,"numIter: 500, numBest: 15",280.29409936793434,0.0,1.0484375,7,Iris
0,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 350",267.700511250806,5.7123004444941845,1.015625,10,Iris
1,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 500",266.36997232529075,5.239814390938865,1.015625,10,Iris
2,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 350",271.7525000961713,3.0847615979716076,1.015625,10,Iris
3,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 500",266.4860329502464,6.165959803901564,1.015625,10,Iris
4,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 350",268.0145786016057,5.109729138302046,1.015625,10,Iris
5,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 500",267.3799147802395,4.519167302937145,1.015625,10,Iris
6,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 350",267.15377535180687,5.041117561508437,1.015625,10,Iris
7,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 500",268.15143869270275,3.562789505238605,1.015625,10,Iris
8,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 350",267.59227143339865,4.870094510829611,1.015625,10,Iris
9,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 500",263.662244074725,7.079645534254415,1.015625,10,Iris
10,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 350",269.340353457438,5.425932417117116,1.015625,10,Iris
11,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 500",268.5138708322358,3.0286566119039544,1.015625,10,Iris
12,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 350",266.98048916137515,7.133310357838937,1.015625,10,Iris
13,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 500",265.9280665913382,4.715758270246202,1.015625,10,Iris
14,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 350",269.28560402681853,3.5312740338745066,1.015625,10,Iris
15,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 500",266.9705137834123,5.9618038260082615,1.015625,10,Iris
16,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 350",267.1028324357168,3.2278385809259342,1.015625,10,Iris
17,Simulated Annealing,"t: 50, alfa: 0.7, iter_max: 500",265.8737902419963,4.384563187503015,1.015625,10,Iris
0,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.1",270.49429724636485,2.5032203680697,1.015625,10,Iris
1,Genético,"pop_size: 10, cross_ratio: 0.75, mut_ratio: 0.2",265.31843224363445,4.702464351691113,1.015625,10,Iris
2,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.1",269.96559578468475,2.142550975861541,1.015625,10,Iris
3,Genético,"pop_size: 10, cross_ratio: 0.85, mut_ratio: 0.2",267.9620202736655,1.9877262802386726,1.015625,10,Iris
4,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.1",272.7717846902493,1.933389093989675,1.0203125,10,Iris
5,Genético,"pop_size: 10, cross_ratio: 0.95, mut_ratio: 0.2",268.4565089380349,4.767370030527272,1.0171875,10,Iris
6,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.1",277.6057760446846,1.1511942276809175,1.0375,10,Iris
7,Genético,"pop_size: 30, cross_ratio: 0.75, mut_ratio: 0.2",275.5891977509833,1.0855361734995888,1.034375,10,Iris
8,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.1",276.79028632744627,1.2551573595843677,1.034375,10,Iris
9,Genético,"pop_size: 30, cross_ratio: 0.85, mut_ratio: 0.2",275.8150962454274,2.0560421069599446,1.0421875,10,Iris
10,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.1",275.3158998392851,1.8741952356311053,1.0421875,10,Iris
11,Genético,"pop_size: 30, cross_ratio: 0.95, mut_ratio: 0.2",276.2154940107978,1.135728354842611,1.034375,10,Iris
12,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.1",276.14739649419005,1.3532051432068692,1.0515625,10,Iris
13,Genético,"pop_size: 50, cross_ratio: 0.75, mut_ratio: 0.2",275.71878265296556,1.7316021431131154,1.0546875,10,Iris
14,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.1",277.1577321172269,1.2683555586311033,1.065625,10,Iris
15,Genético,"pop_size: 50, cross_ratio: 0.85, mut_ratio: 0.2",276.6266459615719,1.0917276620671335,1.05,10,Iris
16,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.1",276.4550624104759,2.0009339759088713,1.0703125,10,Iris
17,Genético,"pop_size: 50, cross_ratio: 0.95, mut_ratio: 0.2",275.8904007503464,1.0676504952809607,1.0703125,10,Iris
0,Grasp,"numIter: 20, numBest: 5",275.85873586061894,0.41546141513546114,1.0625,10,Iris
1,Grasp,"numIter: 20, numBest: 10",276.0705149188031,0.1104900977065654,1.0953125,10,Iris
2,Grasp,"numIter: 20, numBest: 15",277.42690594115913,0.4980730782571647,1.0890625,10,Iris
3,Grasp,"numIter: 50, numBest: 5",276.96699303199614,0.14698269102320863,1.0390625,10,Iris
4,Grasp,"numIter: 50, numBest: 10",277.64879333505615,5.684341886080802e-14,1.05,10,Iris
5,Grasp,"numIter: 50, numBest: 15",277.64879333505615,5.684341886080802e-14,1.075,10,Iris
6,Grasp,"numIter: 100, numBest: 5",277.86472390419095,5.684341886080802e-14,1.0328125,10,Iris
7,Grasp,"numIter: 100, numBest: 10",277.64879333505615,5.684341886080802e-14,1.0546875,10,Iris
8,Grasp,"numIter: 100, numBest: 15",277.64879333505615,5.684341886080802e-14,1.0953125,10,Iris
9,Grasp,"numIter: 200, numBest: 5",277.86472390419095,5.684341886080802e-14,1.03125,10,Iris
10,Grasp,"numIter: 200, numBest: 10",277.64879333505615,5.684341886080802e-14,1.0359375,10,Iris
11,Grasp,"numIter: 200, numBest: 15",277.64879333505615,5.684341886080802e-14,1.059375,10,Iris
12,Grasp,"numIter: 350, numBest: 5",277.8043473551761,0.1811296470445086,1.0484375,10,Iris
13,Grasp,"numIter: 350, numBest: 10",277.64879333505615,5.684341886080802e-14,1.0453125,10,Iris
14,Grasp,"numIter: 350, numBest: 15",277.64879333505615,5.684341886080802e-14,1.0796875,10,Iris
15,Grasp,"numIter: 500, numBest: 5",277.86472390419095,5.684341886080802e-14,1.04375,10,Iris
16,Grasp,"numIter: 500, numBest: 10",277.64879333505615,5.684341886080802e-14,1.053125,10,Iris
17,Grasp,"numIter: 500, numBest: 15",277.64879333505615,5.684341886080802e-14,1.06875,10,Iris
0,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 350",261.3870625751928,5.6516452771750165,1.015625,13,Iris
1,Simulated Annealing,"t: 500, alfa: 0.95, iter_max: 500",261.87481615984996,5.254957981754232,1.015625,13,Iris
2,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 350",260.2790180691568,8.429814837516346,1.015625,13,Iris
3,Simulated Annealing,"t: 500, alfa: 0.85, iter_max: 500",261.10957151284026,6.7072391089311765,1.015625,13,Iris
4,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 350",267.76402330131316,3.9183055221099554,1.015625,13,Iris
5,Simulated Annealing,"t: 500, alfa: 0.7, iter_max: 500",260.71599815069055,5.85649325689903,1.015625,13,Iris
6,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 350",260.79818743448084,4.029391626705417,1.015625,13,Iris
7,Simulated Annealing,"t: 100, alfa: 0.95, iter_max: 500",261.21077220950923,4.392053640402214,1.015625,13,Iris
8,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 350",263.726333768838,3.756723366648253,1.015625,13,Iris
9,Simulated Annealing,"t: 100, alfa: 0.85, iter_max: 500",259.8942324611579,5.395655920695218,1.015625,13,Iris
10,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 350",260.55273886958895,4.597411536673755,1.015625,13,Iris
11,Simulated Annealing,"t: 100, alfa: 0.7, iter_max: 500",263.914022059875,4.127352805258252,1.015625,13,Iris
12,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 350",261.8850153555459,5.193842167134817,1.015625,13,Iris
13,Simulated Annealing,"t: 50, alfa: 0.95, iter_max: 500",260.80580868540665,3.979614065771844,1.015625,13,Iris
14,Simulated Annealing,"t: 50, alfa: 0.85, iter_max: 350",262.5268423549721,6.640450761479147,1.015625,13,Iris
